order_id,product_id,add_to_cart_order,reordered
1587859,23044,14,0
1497681,47626,12,0
2737283,40054,4,0
3212631,25987,5,0
197739,49683,39,1
762069,47209,4,1
1696327,41716,6,0
370932,28597,4,1
2952515,4487,7,0
3118272,36011,1,1
1773967,35653,20,0
3166769,12144,7,1
351360,23005,20,1
1476915,28304,7,1
293479,24035,28,0
839901,10749,7,0
441723,45681,7,0
261125,13292,1,1
106592,22935,9,1
2625099,42768,5,1
384040,29116,9,1
1475655,14147,12,1
1778955,19801,4,0
356729,23339,3,1
548462,40396,3,1
872380,41983,10,1
1208962,45,2,0
408223,14131,13,1
2621378,21288,5,1
2051806,6184,1,1
1819834,1157,20,1
146833,28931,1,1
121992,44728,20,1
440655,4056,4,0
3187594,24852,14,0
1505950,27344,7,0
394346,5161,11,1
284929,42265,1,1
2776814,19152,6,0
1932978,42450,8,1
3244708,13646,2,1
1709615,4564,23,0
364023,48440,22,0
2817576,3874,4,1
623030,13176,1,1
3062709,29506,6,1
2227298,32689,7,1
847191,6679,3,0
2977606,22115,1,1
2704926,24231,8,0
1405343,6000,3,1
1215020,13176,1,1
2271705,30021,3,0
180449,22888,18,1
3278259,42234,9,0
2147124,47209,2,1
2711241,20319,5,0
2884572,13176,10,0
1593137,49683,22,0
557092,28204,11,1
480701,42736,8,0
1479317,24852,5,1
1159347,28593,14,1
3111770,32740,17,0
2221042,36794,2,0
1985353,20632,7,1
1517640,2581,5,0
730061,30967,22,0
2462396,23649,5,0
3182316,20622,2,1
1128615,34270,10,0
2435752,14992,24,0
2223103,3664,16,1
3008054,13083,19,0
1260274,39452,15,1
664865,16667,31,1
1139037,45865,3,1
2720855,32650,8,1
595274,26209,5,0
2840010,15386,3,0
1655408,8314,8,0
2243949,29616,9,0
704717,38491,3,1
2351596,40174,8,0
234146,9390,10,0
933759,6166,4,1
2990743,16797,4,1
611204,34969,4,0
1949870,39950,11,0
1041378,432,5,0
2106478,48190,18,1
2596661,41164,7,0
1976865,24964,21,0
468632,24964,34,1
978379,14947,1,0
409009,38233,17,0
771717,4339,15,0
2487367,41139,2,0
2337148,31766,11,1
702707,20082,3,1
2439115,41273,4,0
102452,27829,19,1
2728208,21009,2,1
1758820,18615,7,0
136995,5876,5,1
459865,18531,19,1
562719,6184,4,1
1279715,20636,32,0
1288475,33029,4,1
3317219,17731,5,0
1480948,21333,5,1
1624280,34722,8,0
952817,10246,10,1
2836747,40723,7,0
3164519,24721,5,1
3106835,16797,3,0
2694568,35762,13,1
1929567,9080,2,0
2904690,44061,4,0
1319067,46041,16,1
2784349,20691,24,0
199576,9092,28,1
3266327,20011,2,1
2656980,40285,2,0
1637074,44830,14,1
553910,32689,11,0
434949,9534,2,1
768868,20431,7,1
666166,47977,1,1
905332,20842,2,1
2379257,49235,13,1
3231628,20266,10,0
1115092,47766,10,1
2824898,4967,4,1
1775226,18926,18,0
2503646,28448,4,1
1196395,12756,4,1
2941761,25890,24,0
1702987,21614,13,1
3258643,16521,16,1
2479482,25199,4,1
3110435,33315,1,1
830050,12419,14,0
465445,46584,5,1
1468542,21872,3,1
2048986,43891,4,0
3026240,46650,15,1
3095562,28985,6,1
571975,14715,2,1
812947,7225,19,0
211214,1360,14,1
3318546,13032,7,1
1325632,45066,2,1
143997,46603,1,0
2630504,48109,4,1
2172565,41935,4,0
1100958,21137,20,1
2887224,28476,8,1
206480,14462,6,0
549542,42806,3,0
1610925,30353,2,1
1084473,36070,7,1
2644356,13176,2,1
2990843,3627,10,1
1130748,42615,16,1
962254,46886,3,1
2687148,19048,17,0
2315071,26209,14,1
3241339,7175,3,0
72708,3988,3,1
2015529,24024,7,1
328025,31915,3,1
12033,21137,16,1
1370477,41131,3,1
2287225,24964,9,1
2283580,40688,3,1
3304134,10826,9,0
1257703,42828,4,1
3009089,21293,6,1
1492763,4957,6,0
889981,30489,4,1
961943,19156,4,1
2860127,48957,14,1
1128336,7398,5,1
990318,44949,1,0
2333649,4654,3,0
484509,20632,3,0
2902282,8174,12,0
2853219,28985,4,1
267896,47766,4,1
2373889,6000,10,0
896681,49235,2,1
2501144,39275,1,1
11921,8203,1,0
2872668,39723,4,0
1816857,33331,8,0
1580067,24852,4,0
908411,25583,17,1
3013645,23311,1,0
2108357,33587,4,1
931427,10132,10,1
1261624,35507,6,1
17242,17858,16,0
1456499,44422,8,1
1223058,17526,12,1
7892,25890,16,1
1046343,21927,1,1
139509,41126,3,0
1845675,13712,4,0
1169216,37276,14,0
2013189,38312,7,1
40133,35147,4,1
2196550,329,1,1
2546933,43122,6,1
2213723,26842,8,0
2042838,29545,6,1
2235030,12341,6,0
1128914,32433,16,0
1050,3142,5,1
2838601,6790,18,0
2720205,39275,5,1
3067119,28934,2,0
2000428,25934,5,1
1213735,27985,7,0
2223741,890,10,1
1646065,6046,3,1
1864542,40348,6,1
2268800,23765,6,1
3034096,21616,10,1
427934,27845,5,0
2856460,7644,2,1
2787743,41787,9,1
3081695,9550,5,0
66698,41290,5,1
2009037,44359,14,1
135683,44193,8,0
2049567,24852,17,0
2478793,21591,2,1
1979476,49683,12,1
547348,23288,2,0
541199,36216,3,1
357189,46820,9,0
2227385,45570,5,0
954433,33041,17,0
165448,31557,1,1
1022168,27104,9,1
3295545,31506,5,1
2876965,38622,3,0
2087147,39954,4,1
366911,10827,9,1
1013000,32492,15,0
432731,9387,4,1
3268820,33120,3,1
384608,40571,3,1
1325333,5487,8,0
1702686,23909,1,1
2073447,43101,8,0
840594,13712,5,0
984287,21903,1,1
2123938,44449,5,1
1885422,47626,7,1
314705,10132,5,1
1271677,49215,23,1
194321,3377,12,1
1127396,7559,8,1
2534395,32655,6,1
1006021,9275,3,0
2315348,38511,5,0
3373532,9018,1,1
2597604,17872,12,1
432469,9952,9,1
2176573,47573,44,1
980520,23375,11,1
2248445,21903,6,1
2154165,36962,10,1
3215327,9076,6,1
2353775,27247,6,0
161211,31506,10,1
2940897,47672,9,0
418852,4697,10,1
3124710,36865,3,1
3012658,45253,11,1
1853115,40571,14,0
1423152,28733,5,0
2880833,24838,3,1
2705533,13176,2,1
2677762,18105,30,0
101507,47500,2,0
2609691,20520,7,1
118852,13042,3,1
3026753,12409,2,0
2867437,21053,6,1
840993,33043,8,1
2512987,39812,21,0
1445787,12015,1,0
78591,4390,2,1
2904246,46749,10,0
919092,45066,4,1
3119078,37687,1,1
2279940,43961,9,0
2155212,38926,2,0
2982423,17399,6,0
3295640,26604,3,0
1737815,6532,4,1
2107768,17168,9,0
1923164,47209,13,1
798455,12782,4,1
1889972,28993,15,1
2124417,13176,7,1
1807795,37646,6,1
3397679,47439,6,1
1294063,37675,2,1
3336425,45762,7,1
492971,13951,1,0
2237733,9909,8,0
2271948,48761,2,0
2831376,33401,11,1
1776884,27104,15,1
601742,22935,13,1
1822683,17949,4,1
285747,43928,6,0
467392,26848,5,0
2651768,28156,6,1
765841,9387,2,0
502578,42828,23,1
695899,33053,12,1
621471,5684,13,0
1977040,30450,22,0
3050260,26128,19,1
415171,16759,6,0
3359974,29447,2,1
824679,38456,9,1
3014221,37265,3,0
1848283,44683,13,1
2140683,29193,5,1
2032915,26209,9,1
40389,13176,6,1
454990,19677,1,0
249274,9681,20,1
2876164,4137,12,0
2780403,48622,7,0
1473199,18127,15,0
303523,3988,11,0
2260360,22497,6,0
3265890,10479,10,1
669092,13176,6,1
1378578,34126,10,1
2828239,35951,8,1
1866092,23020,1,1
552395,7021,15,1
396152,8518,32,1
2751696,20119,21,1
253680,44625,36,1
574820,27966,9,1
2417575,13535,5,1
688581,27104,10,1
1760042,17224,9,0
1240783,20995,7,0
1093259,38504,17,1
974648,24799,18,0
1457795,14564,9,1
2584144,9327,18,0
1508084,26940,6,0
3357705,1090,9,0
2032580,13310,10,0
2568066,26312,16,1
649965,40396,2,1
2265772,20899,5,1
1625884,35065,8,0
3029025,22935,3,0
1393029,44008,4,1
2344523,41391,2,0
1725373,34126,2,1
310007,42768,1,0
214092,44449,8,1
2200641,8357,3,1
1378487,36560,9,1
435134,20327,12,1
3156792,32478,2,1
645120,3896,7,1
3022413,14477,15,1
1211389,28745,6,1
284562,24852,2,1
3029254,15324,7,1
2764984,27086,7,0
2608129,29987,5,0
236499,43352,2,1
19350,23081,6,1
1508157,18423,16,0
1615246,6803,3,1
534831,30391,18,0
694316,1940,2,1
35751,3376,9,1
790561,20118,5,0
2687255,34715,3,0
772010,47226,14,0
2126214,5769,2,1
1191218,20114,26,0
2013474,33731,12,1
1980440,9550,14,1
1540661,17149,4,1
2135996,932,7,1
1735967,29780,1,1
647738,6462,12,1
673775,33081,5,0
1961265,14744,14,0
1776248,41909,8,1
889452,30461,7,0
1780505,1936,2,1
244683,44479,4,0
179231,38051,1,1
1874007,42611,1,1
2044027,31343,11,0
3129928,39475,4,1
2699720,44948,4,1
713505,48679,13,1
3223093,19904,11,1
2155380,27325,2,1
3035592,4918,6,0
1423135,22275,1,1
2421991,15261,8,0
2573548,8518,7,0
2845210,44142,8,1
2553462,30391,5,1
1528449,8193,10,1
2253893,17600,6,0
346328,30233,4,0
3219557,17429,16,0
2154783,12130,12,1
2250591,21938,6,1
2214649,25237,19,0
565775,17627,12,0
1188869,31444,8,1
2963806,5077,4,0
1119176,13646,3,1
767590,17461,15,1
2149409,5782,7,0
2553989,5077,3,1
1326942,47325,5,1
2688328,20868,1,0
1798784,19706,3,0
1804206,18465,1,1
73378,48718,6,1
791243,5115,4,1
68359,32537,10,0
1732396,42736,13,1
803542,8638,4,1
1452729,16198,8,0
415425,9405,3,0
3159702,44819,3,0
2793850,2481,1,1
2721454,2026,7,0
23702,13176,14,0
2713917,18352,15,1
3255274,13440,4,0
50167,36554,19,1
1850568,40604,10,0
50249,7781,18,1
409126,45504,2,1
637862,16797,1,1
1878770,11512,1,1
1592018,46979,7,1
1935361,26242,12,1
590069,1463,4,1
1001840,17807,8,0
1937656,38861,15,0
1959198,40954,11,0
2609069,49683,7,1
3420174,29928,5,1
2509234,27845,1,0
3245350,2426,4,1
279808,38262,7,1
956136,34216,4,1
3223651,46553,2,0
2000811,27966,12,1
2255073,27288,3,0
1430742,41165,9,1
294735,24184,21,1
1224296,32478,1,1
928365,48848,5,0
406142,32029,7,0
190739,5248,26,0
3047300,22825,12,0
3296851,19766,1,1
926945,25362,5,1
1062501,35108,7,1
1523161,48440,7,1
3014969,45633,12,1
1798748,49279,17,1
972563,10343,9,0
543592,45656,6,1
2389673,42137,8,0
1304830,25513,11,0
1299936,7872,6,1
2502949,9881,8,1
3078792,16223,15,0
3116952,43556,4,1
679918,1364,7,1
977423,10151,22,0
2171855,34197,4,0
623521,5428,9,0
1720615,31557,5,1
603996,13176,2,1
725842,43129,22,0
706633,14233,1,1
1886629,32478,6,1
330561,45763,2,1
905812,26459,7,0
692066,11712,2,1
3303607,19348,2,1
1513893,34466,5,0
2076454,49683,2,1
2398796,21917,18,1
1706621,8475,23,1
1591559,47006,9,1
3060358,9177,14,0
245443,24035,22,1
2811550,40829,9,1
2412478,28842,6,1
578558,42265,35,1
481953,10682,4,0
327461,39408,4,0
1998638,34329,17,0
2982492,10895,2,0
2840210,48679,4,1
2871951,10305,8,0
1252916,35946,8,1
1374906,16797,10,1
1751996,42265,8,1
1236984,24489,6,1
1528949,28571,11,1
3086895,33303,15,0
88322,34126,14,1
1012316,15872,7,0
33446,19173,16,0
1265200,31720,1,1
1595330,23537,9,0
2115878,47209,8,1
1778787,35469,8,1
2834213,24852,2,1
1475788,17096,3,0
2680026,45007,10,1
952152,21616,20,0
3161669,21903,10,1
2827732,45007,3,1
2979263,40268,27,1
2579001,48364,13,0
796405,46979,12,0
2329703,27796,13,1
1499618,21009,20,1
1924071,4600,1,0
1446438,48679,3,1
790259,16953,12,0
1256861,14633,20,0
1521539,1541,3,0
82070,44632,7,1
1874289,19678,3,1
3234650,16020,15,1
1653491,32465,1,0
1642162,13987,12,1
1457011,27086,7,1
1965087,20082,4,1
842257,41836,2,1
2482421,4795,1,1
3284400,28725,10,0
2527970,2550,14,0
713268,22963,20,0
2765517,49026,4,1
579096,16797,4,1
2207417,32303,3,0
1844463,5535,11,0
1529999,37654,6,1
1186341,18479,15,1
2647585,41131,1,1
1089719,43768,11,1
1686003,5025,4,0
1561593,31915,9,1
877533,31553,6,1
419617,21137,3,0
3193396,33493,10,0
371575,21447,2,1
1497203,35855,16,0
1177706,45066,7,1
704182,21174,39,0
1180500,11030,25,0
3201590,40723,6,1
1045822,5025,6,1
2239397,47766,13,0
1146144,14284,2,1
95042,18382,3,1
668625,14537,9,0
522399,43749,2,0
2008367,34580,2,1
1679541,32689,18,1
3010167,46346,10,1
2220283,9810,2,0
2628038,11513,3,1
1010417,28419,3,1
1676227,33787,18,1
1997453,31717,9,0
1501241,24131,1,0
562400,8490,11,1
2920766,21150,7,1
856607,5115,2,1
2356450,29987,29,1
2329496,32691,4,1
1676168,36522,2,0
2917465,35887,18,0
845122,38374,2,0
2980995,31343,3,0
2079729,26312,7,1
1170873,47626,12,1
92663,15937,18,0
2897343,6101,4,0
1856087,48086,15,1
1886256,35561,7,1
2887635,36360,4,1
605146,43073,3,0
1262937,47766,3,1
850183,34969,10,0
953392,1695,11,1
2616771,31343,2,0
2108274,17835,8,0
1616616,39475,20,0
885767,47209,6,1
2371125,22504,14,1
1302517,2054,2,0
906914,27741,5,0
1797857,1000,16,0
2733575,45497,5,0
988635,48720,23,1
1194117,39180,8,1
78884,40545,1,1
2844552,49628,13,1
3166019,35503,7,1
1022775,12145,3,0
1312015,23320,21,1
1727627,9422,26,1
3228090,42110,9,1
3310558,21938,2,1
812181,30776,1,1
389956,26165,2,1
2352258,18796,2,0
1593857,6873,23,1
1361658,21137,14,0
1915330,28421,7,1
1185233,8571,1,1
2738959,7963,12,1
383928,36735,22,0
1275979,39928,4,1
1624785,20039,5,1
292168,39132,6,1
2366503,4880,17,1
917402,10132,22,1
1389629,41220,7,0
2647538,3999,36,0
1650016,17400,8,1
1355070,23537,18,0
1722967,29603,18,1
2782293,45007,2,1
2096933,35123,6,0
832246,5258,1,1
3049222,10500,12,1
2823646,30710,17,1
111335,45007,7,0
1009887,31343,10,1
2479652,3098,4,0
1276741,24852,9,1
3266239,26278,18,0
2517596,5031,8,0
2739064,22328,2,1
633900,9779,4,1
2258522,45007,3,1
1119938,44570,3,1
533345,31564,9,0
659292,15290,5,1
1704254,29934,10,1
539566,3621,4,1
59568,4793,5,0
1604693,4799,6,1
2567715,35851,3,0
2996874,13176,1,1
1925751,10351,7,0
538916,23303,4,1
1714825,13870,1,1
1968755,14792,1,0
1133720,14678,29,0
2060258,28802,5,0
1508466,12409,21,0
3050194,15261,6,1
86939,11422,2,0
137560,35682,9,1
390906,34551,2,1
3407190,21137,2,1
625807,39040,8,0
2509197,27747,3,1
2077199,18849,14,1
1782119,15269,7,1
2896318,17862,2,0
1958017,43726,15,1
1261477,329,1,0
1175598,2544,7,1
1150163,47209,16,1
355184,31433,5,1
1126817,46126,2,1
1670916,29987,8,0
1903870,13193,7,0
2113474,21602,6,1
1507654,4920,5,1
2458379,25890,4,0
2197419,9788,16,0
498571,37849,1,0
2236952,35951,9,0
374109,22290,5,0
1062172,43768,18,0
1282082,3586,1,1
1095903,28934,37,1
534397,19505,6,1
1865941,44368,9,1
2104612,6187,10,0
1184726,40469,17,0
2345895,17948,20,0
1026697,14862,4,0
803165,43421,10,1
2445849,22504,3,0
2968751,29898,9,1
289474,43295,3,1
2452692,34137,2,1
3308559,43616,14,0
2358020,29898,8,0
287514,43263,1,1
921885,37055,1,0
2540830,43961,24,1
1268440,42230,9,0
1326058,6933,5,1
3009709,17949,13,0
1313072,35537,30,0
1348698,14809,9,1
923668,33198,1,1
1873813,7963,4,0
299279,47792,16,1
1446832,44987,1,0
3324081,27845,8,1
1344770,14673,4,1
1572013,9076,4,1
3293719,43692,7,0
610108,2966,5,1
278416,18644,6,0
847927,5025,5,0
815825,21288,1,1
17753,8193,5,1
2942978,16797,4,1
1718392,42768,25,1
576761,21137,2,1
2593906,34635,28,0
1350703,260,13,1
2910770,30252,1,0
3044541,16406,7,1
1558608,9741,6,1
1227746,13176,12,1
590802,8277,7,1
1851857,5194,12,1
726204,19006,1,0
97425,19764,11,0
1321994,712,25,0
143519,33000,1,1
477202,22123,7,1
2368048,2716,4,1
508233,31605,18,0
2541687,13251,18,1
2101105,32578,6,0
146184,19782,13,0
2516023,21137,4,1
995913,20853,9,0
2754156,24184,13,0
1449581,25197,13,1
2376103,486,8,1
2056995,23734,17,1
3304089,31439,7,0
1015617,9076,11,0
1043793,45763,9,1
700956,38433,8,0
3336240,11777,1,0
909341,49235,4,1
2252579,264,1,1
1339244,35939,2,0
2076326,48183,10,1
2475428,10500,6,0
1645440,16953,11,0
2094211,33198,1,1
2493850,7358,10,0
3200100,29474,7,0
2174413,42450,11,1
1163175,40345,7,0
1926402,37029,14,1
603918,45296,3,1
3150005,36714,4,1
1169146,40571,2,0
3299207,5479,2,1
2587828,23322,6,1
1373280,23516,16,0
1410756,43739,12,1
2556033,45007,4,1
1542423,24852,4,0
757450,47766,3,1
1376054,48244,16,0
788698,13176,2,1
2615915,31371,9,0
1233203,28985,29,1
2896150,21543,3,0
2757201,45937,3,0
84687,13176,3,1
1305148,3990,10,1
3321945,38689,12,1
1142263,30962,14,0
2282077,41950,24,1
1866067,24446,3,1
1129502,19812,9,0
1701943,46969,3,0
109486,486,10,1
2347579,19057,5,1
406194,9224,10,1
2439521,46979,13,1
2284216,5068,4,1
573892,20995,8,1
2964545,26096,8,0
466373,12847,25,0
1729606,7781,10,1
1704043,35004,11,0
140537,31404,4,1
1767170,14089,7,0
2761342,25300,8,0
3369944,5077,4,1
2098014,31571,15,0
2162610,14678,6,0
178601,18581,5,0
2822804,3849,3,1
850600,47683,5,1
1576291,38579,12,1
390798,207,10,1
2167099,22825,20,1
1483982,12672,3,0
1403783,34126,2,0
1381777,18656,6,0
3183727,42265,5,1
617664,39993,7,1
2570524,43713,7,0
697896,40268,16,0
2687510,4920,3,1
1041656,45622,1,1
827766,45007,13,0
1115417,22260,1,0
2962378,24024,2,0
1469656,23634,16,1
2729763,5450,1,0
292382,18234,4,0
819133,41950,5,1
2251463,5258,7,0
3195804,16757,4,0
1846574,10310,4,0
2881285,43961,7,1
1696892,20114,8,1
2725700,165,1,1
990838,6390,12,1
1993798,30385,4,0
3050587,26373,31,0
557816,18441,1,1
2490896,49605,5,1
2071206,13780,7,0
2719390,28570,18,0
2432526,37646,4,0
712400,24838,3,1
3416431,12464,8,0
1015741,15872,5,1
321372,21903,1,1
2574523,23291,3,1
2060571,41950,8,1
2682624,20114,21,1
2045514,21137,4,1
482686,23919,2,0
2690862,42265,13,0
1318091,44491,7,0
818460,22963,18,0
819911,38530,6,0
1302755,23409,5,0
230839,20723,7,0
1187372,39858,4,1
546380,39877,4,1
3346081,11461,3,1
2272012,4138,9,1
2851561,43802,32,0
1330464,39698,1,1
3039081,39886,11,0
3271725,27142,1,0
465068,16145,16,1
259230,4605,12,1
78584,33120,16,1
1255254,22594,10,0
1228494,33894,1,0
2200255,36070,12,0
564943,46667,7,0
3238548,5922,13,1
3208722,26604,17,1
375424,44661,7,0
3193025,26242,12,1
3415858,49191,13,1
1541816,36216,6,0
2496849,10831,3,1
2349442,49273,2,1
1548240,39922,4,1
3042625,21461,1,1
559170,32740,8,1
1951302,37710,9,1
2167524,14333,11,1
187342,10814,6,0
1623433,36929,2,1
1865674,37646,8,1
251013,33493,2,0
1681750,45106,11,1
1998048,16965,4,0
624372,1025,32,1
1329043,22935,9,1
1659341,9373,7,1
1365769,19173,10,1
1723872,31717,20,1
1490960,14651,5,1
2976460,11420,26,0
1093220,13166,3,1
236744,11759,7,0
2440155,16973,16,0
280737,9076,16,0
2739976,13176,1,1
1287765,21709,1,1
2205609,9365,14,1
2591281,26497,3,1
1327454,43789,18,1
943756,4210,7,1
2682913,11352,4,0
1945771,1468,11,1
1530061,32303,10,0
1473507,1824,23,0
2082577,30776,1,0
1859474,2552,7,1
2051640,33000,1,1
303802,21903,6,1
3063348,28465,5,1
29928,28106,12,1
3253706,41834,3,0
2578604,34898,19,1
2648118,5068,10,0
1182154,7781,6,1
2025463,43122,1,1
2002989,10957,14,1
1751231,15955,13,1
947875,40396,9,0
2532385,37509,9,1
1308155,15610,15,0
3225922,43631,1,1
2753797,35417,5,1
2545781,37687,4,0
2147398,32919,18,0
2597082,48246,10,1
1687676,22275,3,0
1655361,32433,2,1
2267729,38777,3,1
682001,10305,14,1
691937,21137,11,1
86454,46061,4,0
3043003,29370,6,1
2943463,6300,25,0
418096,30638,5,1
542181,27323,24,0
2908625,22128,7,0
1531560,23734,28,0
307929,14143,4,0
1534055,27966,8,1
1622487,43568,11,0
2266359,27344,15,1
645642,26604,7,0
2222311,28849,6,1
3042697,8174,2,1
3312291,17191,18,1
2951482,2855,4,0
1161798,31717,7,1
2792542,19204,6,1
3340754,37524,17,0
1797690,20734,14,1
94662,39561,7,1
2657726,27344,26,1
1264960,25544,6,0
2389138,40706,16,0
1969782,5161,1,0
2844887,33357,7,0
905007,31915,12,1
103072,37194,13,0
1533302,1940,2,1
2977214,14917,16,1
393328,42359,4,1
2591783,42768,16,0
289860,26298,12,0
808203,40214,6,0
46343,27966,6,1
391883,47766,2,1
2797630,367,18,0
2420246,22247,8,1
889323,6606,20,1
1011752,36866,23,0
702746,9290,2,1
2715073,39475,5,1
3222763,43957,3,0
98831,42078,2,1
3296622,14283,11,1
1154361,26209,7,1
67504,1529,6,0
1488039,40545,1,1
3146224,44422,4,0
2811124,39475,3,1
1256711,5782,1,1
2008946,13548,3,0
126679,47209,2,1
1006252,22141,12,1
1179500,24838,5,1
2926613,49325,15,1
2081925,30720,17,1
1474999,18743,2,1
708281,3265,3,1
1424465,21903,8,0
1004533,8518,10,1
527688,29447,1,0
3079083,42623,1,0
1773708,12157,5,0
35021,38205,11,0
3044330,19660,1,0
3094471,30571,24,0
1630296,36695,19,1
3141075,32689,6,1
785223,16334,34,0
3337495,41065,6,0
237695,2720,2,1
1692703,20090,22,0
3185045,6135,14,0
2755712,27323,12,0
1556632,21137,1,1
304283,21903,23,1
1817144,15239,11,0
1816388,25089,6,0
874266,36397,5,1
1771191,5450,1,1
3011172,5876,11,1
1011372,33026,14,1
614613,47626,5,1
2341337,5652,10,1
3384286,34050,13,1
2538017,17316,2,1
2082334,27796,8,0
2002950,21903,3,1
1264254,45066,13,1
158220,10173,1,0
1347094,5020,13,1
781407,39275,3,1
318307,22935,8,1
2175732,6740,12,0
1097385,24852,9,1
1413721,17723,15,0
2321389,16759,2,1
3009951,30918,31,0
1246065,17281,2,1
1143446,29419,5,0
555817,46667,6,1
161425,12644,15,1
75024,29078,15,1
1347636,30489,15,0
1524147,47209,2,1
2857133,15040,7,0
3310179,38444,12,1
1145416,13380,6,1
1825715,14129,4,1
70058,2720,4,1
1993917,28849,1,0
1260177,15389,1,0
2326299,22367,2,1
3418346,3614,4,1
2971196,34969,6,1
3392650,15472,3,0
2102103,16997,6,0
